NAICS,Description,"2006 Wages, Salaries, & Proprietor Earnings","2007 Wages, Salaries, & Proprietor Earnings","2008 Wages, Salaries, & Proprietor Earnings","2009 Wages, Salaries, & Proprietor Earnings","2010 Wages, Salaries, & Proprietor Earnings","2011 Wages, Salaries, & Proprietor Earnings","2012 Wages, Salaries, & Proprietor Earnings","2013 Wages, Salaries, & Proprietor Earnings","2014 Wages, Salaries, & Proprietor Earnings","2015 Wages, Salaries, & Proprietor Earnings","2016 Wages, Salaries, & Proprietor Earnings","2017 Wages, Salaries, & Proprietor Earnings","2018 Wages, Salaries, & Proprietor Earnings",2001 Jobs,2002 Jobs,2003 Jobs,2004 Jobs,2005 Jobs,2006 Jobs,2007 Jobs,2008 Jobs,2009 Jobs,2010 Jobs,2011 Jobs,2012 Jobs,2013 Jobs,2014 Jobs,2015 Jobs,2016 Jobs,2017 Jobs,2018 Jobs,National 2001 Jobs,National 2002 Jobs,National 2003 Jobs,National 2004 Jobs,National 2005 Jobs,National 2006 Jobs,National 2007 Jobs,National 2008 Jobs,National 2009 Jobs,National 2010 Jobs,National 2011 Jobs,National 2012 Jobs,National 2013 Jobs,National 2014 Jobs,National 2015 Jobs,National 2016 Jobs,National 2017 Jobs,National 2018 Jobs,2004 Payrolled Business Locations,2005 Payrolled Business Locations,2006 Payrolled Business Locations,2007 Payrolled Business Locations,2008 Payrolled Business Locations,2009 Payrolled Business Locations,2010 Payrolled Business Locations,2011 Payrolled Business Locations,2012 Payrolled Business Locations,2013 Payrolled Business Locations,2014 Payrolled Business Locations,2015 Payrolled Business Locations,2016 Payrolled Business Locations,2017 Payrolled Business Locations,2018 Payrolled Business Locations
811113,Automotive Transmission Repair,28165.224965856592,30704.14771311696,43718.274467578856,43483.089610481155,47604.82951227638,36507.435634855494,38950.56551078541,55241.61560742889,42859.43578270016,52420.29822019933,39753.31549842302,58966.505491084,45913.01269476314,32.09690070296905,64.72115445643881,52.82195766001261,57.44031469728563,58.43555388854601,44.837033481379855,51.70399270669674,52.36138505325093,32.59937126947164,39.072121733650604,46.002734208831264,38.232385240053105,32.09056095427045,36.6260193583369,35.26121003805429,55.84967068690203,41.19179296960358,39.76442378121253,29096.605485618547,23851.684438136646,31530.50851875113,26916.468187163326,31513.03159787949,22603.438922856945,29659.176608219786,19674.555708226566,21480.500944306455,23405.71443350476,17576.383290758968,21205.657029883136,15281.08158123511,19429.173861412823,21975.577780974036,15455.711178597161,20774.850680202653,18976.94776646065,14.931124026002362,15.147541362629273,11.253648050734773,9.93054031888023,11.316288553667254,9.447920453408733,12.654343443003018,13.450497148872818,12.120936494786292,11.215439900406636,9.253154595138039,10.030644143628887,10.107837717048824,7.868087736773305,12.14359899610281
811118,Other Automotive Mechanical and Electrical Repair and Maintenance,33877.83498443407,35565.26749869946,37465.96291549849,26429.375356531105,28071.299282317494,30414.615970923485,43998.06240256263,32337.375766134726,29194.041983451767,31133.522923682704,38045.69192277928,47615.56283199894,36888.05273167768,95.41208154964254,122.42294510870727,94.21010128325909,88.06737632294343,80.96488325369084,104.7975086565261,90.09161556928736,111.2085573585222,62.33526789407624,63.22919019367959,90.98483968524025,64.64245886583561,87.61832255298313,82.0025778825604,98.49654931863569,85.28582998801771,94.15594869673444,88.44125970646365,64038.624029928236,43726.956956011556,51938.75859812549,38637.71797643184,44034.72345851982,42201.03784591202,38660.4821388028,29968.57325219497,36277.642926717075,33592.99436449756,26541.096970524006,36095.80885035606,35871.40921545108,33263.98398983864,24979.321693996713,25387.416840998452,21931.88284358084,21850.3036734725,27.8919606124633,26.47321988211479,27.274235716601833,24.51842736180406,27.021103281877004,22.507435055682436,19.627809891290962,17.143173567659687,20.321730638609733,14.876074832887388,14.425195432826877,18.28134198542684,19.911010806867854,17.744204798806457,17.971515563037247
811121,"Automotive Body, Paint, and Interior Repair and Maintenance",43275.51569118842,43549.14844082654,47489.836184196356,36424.239442726175,40725.40762141311,43031.15240273719,39268.458771403806,53659.41576000599,45411.70657890567,47392.79840390981,54948.87204005964,55466.85241161841,50710.78771356903,281.32595794894695,351.92866723401846,378.68280650760477,341.3675915193992,408.8400778518286,419.91095494833564,365.2910692106832,435.6945794872214,310.5634742171904,418.68044173251855,388.8388565424878,396.09833085526145,397.0580159918833,470.93306968897673,499.4389078534234,502.6245315024416,531.5850399792596,555.9492947420684,236528.6984308145,265203.5099566797,197188.0486040044,277005.35682035616,206431.97330890948,253759.67821320376,261932.66364273496,271879.5000775694,241465.33798568812,223342.21165644424,164694.23361689283,205962.93025887472,192171.42036882666,215488.92594289721,199919.61356238366,281786.90326574206,241968.90246411946,301093.38070127124,74.00765051878989,72.61059063964058,62.72693414617097,68.95835238466971,61.763214705290736,58.093693245947364,57.42794960290193,64.65556096278597,60.82398533991072,74.42643678387394,67.21490886894753,65.01200027004816,87.24173219092191,74.99902699531522,97.21603541742078
811122,Automotive Glass Replacement Shops,33026.16692714564,37624.41909672932,35958.94428352861,42564.578843775,37329.118414358585,29557.936572033617,41194.575017433555,39306.55516161275,49702.812523939065,30202.533970870605,44450.50913654419,36337.70948918005,58702.328497725335,91.82312307625315,68.59559633205292,70.1292884492443,64.54330987153266,58.7966856578692,49.926029439156814,72.06774679836398,83.20633939265582,67.48278011136664,82.48575399962616,72.81515792931872,66.94246902587977,48.232998864302175,58.74018268296994,79.29482625045279,84.92866247014271,86.12447612352189,83.97342317352577,44753.55504756261,39104.06862206314,34640.63702116641,33284.24583089286,34267.93622502006,38181.43489145001,30727.52533427098,29272.969210964966,28208.55507417633,32762.14749769181,28530.902950205276,26376.348104023178,23777.35731829594,33863.19931449297,33746.77294109776,38703.66607862049,25738.999301084415,28622.901978628848,16.46075173630379,12.209376427636016,12.964909835648722,16.16525682376232,14.375543789973017,12.538505282904953,13.22708685058169,14.296491586405319,14.195929328852799,19.92605442442,15.189132988872007,20.420602140249684,20.355128728039563,18.536335700238123,17.71939218894113
811191,Automotive Oil Change and Lubrication Shops,16035.601358627446,22288.35163986319,19019.80021903614,14419.991344334325,22005.656686012673,15729.909400497852,23515.38868291473,21036.446137815678,20873.127612905108,27234.042484752797,29315.804446025824,24470.88451624367,33172.266401365996,242.92725938566187,272.41886396865374,223.04043961558236,232.97641601981775,226.77738506841766,264.235437344975,205.35825864306773,185.56004427297597,198.6079848859831,216.60231686517326,160.88668508350395,157.3555934162561,200.07746618482287,187.63466575778762,177.86231434703285,200.5847571533696,209.16634844015803,217.69310923119653,71355.76330277887,52447.61895796422,77796.6296569305,74768.38103643518,61465.50789991635,64072.970521866606,65365.589532595346,52087.699345270186,71661.97280316976,57249.26511185297,65549.35674887328,62565.379157648465,45546.20327344205,61820.7784017819,51847.82226290943,56377.6690691162,67805.73058018158,69068.94459001812,24.328224149986635,27.814997007127385,23.049914989003447,25.008133432711475,32.30457545774989,19.538597580976784,25.791480536933523,21.411344258883037,21.417708811559713,21.908857174753212,22.06735534942709,15.701187825738453,15.824542490090243,23.23386949719861,19.035622215317563
811192,Car Washes,18287.002594969465,18777.952537571673,16853.07261194214,14769.309576596948,14615.95409785181,15350.816025080096,14780.396752269935,18535.34620281276,20325.27718510003,16188.79017231944,15942.724443440515,20109.78911388068,17599.84073789818,162.0747946572512,238.32086063085046,227.0852743821279,214.96246862394997,224.168723728066,154.70939204541557,181.50333380360735,251.61016486413055,240.51623473103308,196.52451749616236,207.76403776304682,220.06010991804382,197.28063132890432,308.714304032858,275.6339688970683,277.278297180743,383.86656528970786,366.259315985754,150161.71483748037,149844.84043129353,171879.5694930855,163173.74921282567,147389.30455520854,151789.04426820102,144853.29614239128,170433.66873647843,107112.47372783971,163828.57414648685,148751.95623550727,163043.84587028806,157059.7074817107,143112.02247549105,147651.10755816544,200896.16403772024,197798.72704094258,211774.01389966268,29.16450863815844,33.297904881252904,40.77193300740328,44.82528099324554,51.38020027722232,45.44526491095312,39.50548912034137,34.54235241480637,35.98723331540823,44.53468682155945,36.333341135596854,34.727890098351054,53.90512043987401,49.23390223633032,45.426273329672405
811198,All Other Automotive Repair and Maintenance,25930.00750705731,25018.762485977197,32820.86863338055,31133.217237979352,33141.28842385679,25982.137582110896,25734.38376482622,25128.29543838909,24079.580537011094,28642.93387990968,30497.61236530061,24067.28338070886,31010.04863014198,5.226520387628723,5.840403063662262,7.770960971430721,10.837591999362123,13.653368490570585,17.963913392136494,18.542378333654174,17.308852878862684,24.04352687608094,41.55399999844294,68.84813836187735,73.69137127489189,90.55601274527602,73.4501405446521,70.8213780746635,72.03568061936559,90.28289767925429,87.66337208282721,17901.485634486296,22517.026046571747,21852.86249621997,20203.385960392592,16076.632933491586,20745.356353433337,18977.478977638628,15393.518927076226,17857.509130083752,20666.59013390236,19809.476682910856,22954.4125393103,18725.935416589975,24872.94446835157,17508.820454539135,17981.31724812478,28448.310346714276,26066.069436480957,5.917012726247776,4.541318246512674,6.208308735804167,5.070092658419162,8.13455001261318,7.920411174185574,6.532190666347742,9.635899322014302,6.709048917028122,5.82764418273,9.550361664989031,6.700959454476833,7.269256587943528,6.406558711500838,7.1956983713433145
811211,Consumer Electronics Repair and Maintenance,43419.06664783031,53950.375175390865,56512.0899492928,39815.11400708627,73910.76023106374,54766.87845335865,45969.02236256557,49120.80037257486,30892.137536365564,58431.201597933425,48337.443090035515,26168.42205402148,37040.8985372868,23.950476025485344,26.16137049483324,31.0559622636592,21.178983200796882,13.440231283833983,4.3396785166587595,3.2900539456543427,2.652591574183998,4.969586477443318,4.978324359032733,9.882258759031261,17.195674391795784,18.412335946777134,19.872114308506305,14.1523951056447,20.043935323774793,19.348928804592013,23.70879318968231,18901.750685856376,15776.001780890983,14672.674502796395,12591.902975697407,15699.61401432629,11104.163373768513,15057.018647696801,16166.573009893224,13048.860863440217,10372.586165839572,10584.595640809535,8520.154078625657,9027.685155646715,12140.12897990844,11910.417314105087,11208.602730745393,15051.598594533914,16542.95980426237,7.239346983726136,4.870762826548889,4.417896702536382,4.840913032763638,4.859290923341177,4.520993584627286,3.2406112215016036,4.2952689825091515,3.528639546316117,3.980695281829685,4.409637464629486,2.2021535243140535,1.8605965360766277,2.6008779054740443,3.8620476914569735
811212,Computer and Office Machine Repair and Maintenance,30651.21398702233,36836.58175227053,35174.66113428483,32529.316302608495,28946.14740660627,29856.402168272645,30084.330108663715,42188.07053667431,46313.6016042271,42042.622244554426,29043.237112543913,36948.97115328585,28825.16115393228,35.59475752012043,61.78073892359916,59.82049582668693,97.14021737228894,90.75512327663311,152.73081430063638,113.60667881910224,147.2380979108097,139.4147698883688,137.94795931830953,93.51817778524736,84.55938006026895,67.59239638296387,65.45995065018899,69.24745337020997,57.089411136370735,34.660878832191344,29.416857809002355,43740.72078218823,44660.51304304533,40685.43842363387,47608.15744012387,38175.05692774472,40066.857307504964,50895.400436846125,49526.69998579362,39825.3635825313,45338.151032813956,39037.303482369825,37055.365603421116,45643.64482194658,37037.663082643114,53183.59331719309,37516.31831927315,39411.09918878545,48131.388872627474,9.847618811298162,14.759543753927574,18.83629878357751,21.000297920103186,16.949259933899157,14.593449827609584,13.464921794470865,19.745509305724408,15.777974124252797,13.81939773936756,13.543586320558097,9.180674060166348,11.986488793650642,10.766091258008965,12.078537368797697
811213,Communication Equipment Repair and Maintenance,49455.87398841013,36609.32892274689,54373.48071258604,39727.74791911147,58248.50665371559,42393.74232935252,44382.764856526206,69203.98684737504,57215.82060710915,57503.9691435402,52155.328838798516,87616.5936560114,95164.5135995042,64.87899574265415,49.789920674383474,40.139104229895196,59.961911967749785,52.604626516967244,60.050500316297416,76.5049553827831,78.07297914257008,59.275374372441185,47.382319568832585,69.99832323858995,80.67269090266167,73.42292504152435,72.70592656904967,67.81311386003946,55.8758456859144,54.2418862429936,37.087662548212315,18891.1363684421,16745.92974590181,15830.437207071247,14091.562134754431,20805.3498712351,20857.892078322013,18004.394558351603,21444.024611443696,15317.93973513741,16078.703495888603,13689.420477736743,18269.843778777493,12924.245091540382,14905.165663210988,11382.567349323203,12609.40626704212,15521.726286540703,17235.803213211755,3.950531762745231,4.450175671488978,4.240793153969571,4.468429424706846,4.316218022303656,2.4202325427671894,4.852362594625447,5.636552540934645,4.643721890728921,3.1323853549780325,3.0965364675619638,2.270063151861541,1.1981218160828575,1.9658199460944161,3.034122319892049
811219,Other Electronic and Precision Equipment Repair and Maintenance,78544.86688811227,78407.68153329322,57714.36378311814,59883.97290637758,52082.69272205635,68069.33685213394,47255.262765211504,63015.3776344445,59060.56366327474,80695.82149712868,62977.551780259266,65226.20500028291,61993.18760961645,48.65623026851791,43.90627762280304,51.33549774140582,33.16833869400385,34.287278283125474,41.829443885136115,61.85444824991677,70.00764805318296,58.834552996673324,54.545940908767705,87.14578967132346,98.42552870712785,74.95154217332859,96.26610990722341,93.35089954641771,101.00267157951123,99.72180427545003,90.95391933784911,27426.993043619303,24270.216719955322,22509.44234754438,29810.746972473426,26318.821109939163,34836.757764442984,33342.46528254831,31652.012225530118,26692.255857330478,33719.07581282415,34016.11404001907,25825.0427404894,31783.31234119687,36631.205455455674,37243.70969916109,27338.91269003539,35174.552644731666,43106.363027974105,13.265428969357163,13.750387796619908,11.320175295311492,10.855356211401523,9.778905401343945,9.947368052939419,13.376149530091789,16.731527137511875,16.472473909519614,21.997434593178333,24.155303029343486,21.214260530192405,25.644812624994664,26.545301644317806,26.19461378112901
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,54546.58431686122,39037.737932950964,54304.12346754022,55099.54870427233,42522.96939561509,63424.109006076935,52492.519212572064,73260.78863389904,58411.82445803511,66951.21452875354,73012.63762851497,54580.00920656488,64781.245110829,236.1743459413366,295.73711128468915,314.65506591711943,192.5662549342054,207.976465162647,257.5645506593155,264.6236387398997,270.0596236877818,279.16499883498716,248.66571260852766,369.22827370054915,376.8511088111299,305.8844628387603,458.0419787952877,505.99827554558976,393.58404279942937,480.064945076807,511.14000548253216,145499.6136134765,137876.66544476376,146313.53576918098,150166.87176349567,195505.90796733688,153675.9452594455,178463.80733136204,196062.05662926094,143475.34196474467,170794.90096365105,170639.82540894294,193602.6622794108,229030.33604068783,191098.4385641276,232394.77073235574,187974.66603045986,196400.23186195156,193925.27703895987,70.87494857534766,90.01521649614442,81.2865206901799,67.79389991007046,81.68588486779481,75.87530830483884,76.00960793177364,82.35690209325404,67.00021138880402,79.98178603738779,75.0767203276977,82.79602913309354,81.72399920964381,103.67296417820035,76.70962382629514
811411,Home and Garden Equipment Repair and Maintenance,24825.882247743197,24659.491870431444,19088.028237659317,23417.37637200187,22882.906624033843,15777.64196866528,24829.468431366608,28503.01304457524,21800.694720079853,21354.827292651935,27238.357130195396,40060.17830434035,26839.395990815443,2.6661492266828968,11.627671225190792,7.7969439303730965,13.33163218581986,9.866335517122188,12.016878545704337,12.915343109810054,7.201891687978425,6.164894945612069,4.753788742711137,3.740972536881079,5.847461096349208,7.688035151874779,10.830374047840138,4.138449593538972,5.763772136681717,8.840363965189592,9.018812163152692,3891.8072643241007,2925.4498359837226,3119.5868179714043,4938.574248582001,3436.2614543256454,3837.0942511168705,3976.254250319551,4038.501190462558,3914.564187249671,4728.584229096567,3970.4779397581283,3851.9624174412575,3959.8630143082555,3832.5184387134805,5442.274280233103,4161.182722507621,4238.88998401169,4561.412910937136,2.6783510359120557,5.702273153583519,5.424749767116737,6.093471340893302,3.294371269131079,3.047944118035957,3.230490323819686,3.3645195260527543,3.053450543107465,2.713042162999045,2.4846842312486843,2.444652085681446,2.312738173105754,3.4155724816489963,4.36208691453794
811412,Appliance Repair and Maintenance,32165.40120993708,29095.910036744423,31428.6582362263,21807.760699982664,23310.864695726912,28149.25987127958,32332.471160531255,28273.617779017404,41442.358392347734,32623.16283159281,39632.47552323747,38981.31533000862,31281.198703150374,21.37015305136482,13.686365262151702,16.01419274575562,51.18946898223718,62.6123259973583,59.859136042517164,74.74137155385225,70.34050586980868,64.4499371217869,63.47450077069613,60.77417679009043,48.80141585247558,60.55202279155353,60.139894285625225,60.363105756995594,61.77785945282532,47.1742075002035,64.81682270419374,22742.08595791413,23413.133099834802,21230.197273301426,18131.008433260948,25081.71162871262,23907.41465234775,24881.491842912168,19042.73200729814,18393.409142561,20650.42215372338,19815.098579246704,17000.801559747626,18886.02490638722,21831.645845304756,19129.076332786575,16277.556188859422,19407.227054617542,19395.406050147853,6.821643568726722,8.814564565918408,12.37740863324143,9.92481789244339,13.329041077475996,12.819691542745568,10.28081798166968,10.26200784157263,11.80727555253543,9.398131636437029,10.095619651582092,8.947219087928534,9.505337653215975,10.834660904365592,11.394675097393337
811420,Reupholstery and Furniture Repair,25966.65818735106,31185.939780851455,29621.32563884175,21531.459967080733,25085.223976361263,22994.29652597771,24241.147793941214,28933.74288613509,30759.68368626135,34207.07080369412,20940.190764761006,31316.872950326906,30725.358377516248,30.998873329785294,50.890325197026655,42.26534035182691,32.04273995509908,29.359339560205,43.73688265583479,58.80422527719328,68.88199393308136,49.07220972931311,37.142201677176644,29.439238181545534,38.84441554311871,37.333487448005904,41.47403685571957,42.21702832902277,47.779206560572575,31.55769807042185,35.205233765130146,19416.282323069754,22347.85495512064,22854.810831584997,22577.87250878995,23545.977472986404,24054.552536963503,18673.491723938838,15777.00122285743,12551.981262565929,13055.552914647067,17610.232438087925,13593.570425059585,13693.862777269103,17162.9000397979,16659.668165538886,16141.327686653956,14989.338501967552,16915.654904034964,11.836965508759022,7.4998349382542076,7.296058523189276,6.918011271208525,6.596473089931533,8.555781807564198,6.378595306933858,7.232974759815261,4.990304268524051,8.497597975935786,6.9878127876669165,8.197963051684201,7.10116812903434,11.130736532527953,7.480471180693712
811430,Footwear and Leather Goods Repair,6486.865081361214,6192.549424938838,6996.481632275897,11246.060241225625,19693.378679740585,26062.682689867885,21512.10607128191,13441.105314917408,16524.544247312286,13556.420968334653,15676.871588722002,15801.532788879242,14779.290764284084,9.749892856939814,7.284725183441135,5.075729271773629,6.442678441834858,6.389496235493961,4.8050206565014335,4.895889435348171,5.194576405499058,5.420458373512625,8.446983881950974,8.328347672180552,7.378844425044015,8.556046317737488,5.467796238769243,3.8539616977724434,4.578216989091412,5.263068007286482,3.5340128774202775,2780.641808502995,2749.2129298048853,3735.7869053154946,3131.359802939747,2836.7591383652893,2128.971568005622,3024.2084142891117,2108.815075598322,2120.3448802027838,2930.8373026419276,2233.086617661394,2945.8461298272123,2198.6788283386727,2472.966953250384,3128.851915336868,3019.104081611301,2638.97837931065,2856.311521923009,4.554165591299534,3.49198276004754,3.3416724952403456,4.9572747849859295,6.215099816094153,4.914056109730154,6.552041295845993,7.1372327914461495,7.173237285856158,7.24861129920464,5.587102247984149,4.522692797146737,2.4554292699089273,2.0526486304821447,2.278487734007649
811490,Other Personal and Household Goods Repair and Maintenance,21848.70406918111,18649.576203050572,23265.425745677836,21252.494324595245,16469.32010904915,24300.35572374004,28337.167163285965,29611.303077840344,29496.42932043839,26758.71332961508,37530.4542648398,34083.073491154,31970.896092249244,36.474303911677076,36.828377895415336,33.09641292498444,35.16205413398616,41.37165030477516,44.89533475135785,21.904041474452644,37.08154594896409,44.80481941568224,44.20974943668801,53.58418721904213,45.20814318941345,43.549950133033136,49.926018686324326,65.41829637845052,59.89602802396115,60.08501126548895,57.94293391929164,26277.239207855328,32341.392723186585,30568.9565614818,24853.10458323652,27693.263949223965,31955.15940977009,32660.09706719815,36941.169405951376,22970.370873882253,29453.258559897793,29836.411199069935,34290.22212637333,30892.860953056846,35081.09501481062,32441.038017035502,34535.19265234685,29281.935516567653,32734.446045119254,12.545463703293354,14.963965623406693,16.91795353969792,14.026181778684258,18.74635831527412,15.109990203008056,20.69464929706883,13.979823993949685,16.537559607601725,21.064262834284456,19.664064141316338,20.91757457186468,22.3120927112177,20.367569572408684,21.24651761362329
812111,Barber Shops,9183.128363753032,23065.41640808256,15552.018151120255,19959.876141860343,18171.16315475221,24539.01886263501,21450.037077880035,21301.699319461906,19265.33949390571,21676.50158330332,23859.12259770529,29350.276797660732,28662.393605948382,4.486269968702862,5.080596913868728,2.640809019691887,2.2026761971680506,3.61023181090197,6.32173899990403,6.826032550058444,35.274358440707786,47.89821869570686,71.08809252592289,89.24812668146215,89.6967144746869,123.10225584349695,125.4414658365271,170.74445229007372,192.09035565099938,181.6926187860394,234.81100238281738,9052.913890964945,10926.960410124357,8578.659642946246,10326.378313272671,12494.106996165943,10993.49707195733,9827.501038669776,11443.991589897194,16514.516101995894,16962.135527921033,14933.329499191717,14687.73887976928,14232.62165598904,22376.137525723694,24513.98428091861,21200.845061650558,30164.951369496106,27886.309156250027,2.033374299132265,2.124439450306818,2.2136194312013684,4.518429145123809,3.36779181266902,2.434770516806748,5.018964544811752,6.00220711575821,7.89602926610969,9.395153641991783,9.653481614310294,12.269874529505614,12.454522637999617,12.326185096823611,15.32831728165038
812112,Beauty Salons,18354.748170667735,16593.970514158773,18781.724415409033,18508.125027958715,19890.013002970038,24600.34324968986,18227.607062673163,19616.7347686387,28549.201867789005,22561.856500830287,25164.306092670755,25310.96223178398,32839.82880934241,541.3899183493011,561.5352156066056,655.4830153554834,625.000534754484,878.4484503386827,733.1110538711704,672.5786751794278,1080.084036795356,962.576226178972,1079.9336874720127,912.6870169136799,672.322825976185,810.9437443810095,674.6088835628375,674.5164070930265,685.1076554228091,851.0718409661151,1075.2420120599604,388299.02517738246,498731.80029384454,480229.9497457547,464854.77134815615,396972.60655686713,499870.01512630633,470306.46866227366,414586.73463490675,453384.7154394827,383677.3993534389,385544.2949253572,371119.76843831775,396101.5682334286,434447.22458242765,371276.0890698534,352560.33422642504,522346.2634977968,432846.9600376754,111.77480104640127,145.48183655602625,141.57486688013887,166.13685889145125,155.89456290062517,144.89664602562553,168.91897517386823,132.21915637921774,155.81842574611073,124.24000394967152,132.40376815253404,117.09644079215359,106.3784765552613,138.12133282158757,127.40203453921713
812113,Nail Salons,25057.672282204883,21405.265445057823,18604.914558795015,20582.83047042729,25764.623247047643,20823.183912619395,18075.588185842113,26919.37950579464,30010.857712585756,25253.68349798837,33723.19020150441,25031.265349362853,38126.587453011845,6.851763439616257,14.435562318808309,12.729676142607858,11.882215893536367,13.791153905164375,20.355487539473796,21.84434291394592,31.59301581149886,25.486136190325794,28.397085468592536,60.2299886236429,86.47913318715922,117.90757032645533,109.63426442111073,181.17323790442956,204.72752059037796,265.6296465988119,260.5419526887605,22120.608185200275,23416.481241876216,27822.634256029498,31774.121006614914,25124.398740789176,32562.802732790726,41212.17794037516,32518.342147769123,49541.80877783407,50339.095754694616,46555.02810556885,47847.36353300402,75142.71099725574,67985.72542250824,80806.42769783991,110745.3747408024,103747.07903827445,108925.70345431342,7.889937383751385,8.03699074262986,6.593624706228729,5.9549634488299485,10.253446736023761,8.057883005123585,10.175455369916744,19.33305329454597,15.836059211939574,21.651476229471154,25.38381136226235,36.27147214487195,38.88863760617096,39.03048325702548,37.77417920328444
812191,Diet and Weight Reducing Centers,23151.43440106232,23237.58837135273,23220.67144866454,16828.277235422578,21560.58317935934,29336.85455548926,27117.264716543537,28039.247638173667,27271.74933355985,33436.45601235818,25833.507660770152,29315.625238085988,33858.49076425041,24.74920314106482,15.938312577402566,29.881197954341907,33.208822988985524,21.670574547074228,27.096531492318533,24.2094697855446,28.15309762257001,25.051337412615162,26.941293247469783,22.397733058055145,22.880800933915094,20.612601746113725,13.177774892682901,15.025871012633658,14.159894465239011,19.452647755853214,14.971054005866858,26481.270647730827,38524.35489154622,34160.89516774597,26407.200118411463,40301.28953918441,38006.28854970522,28657.538527503362,40529.92329635948,35457.6455304287,32583.1317344698,37641.60026412086,32564.498513089904,23415.823011786197,22360.950625768415,24486.767509153848,20121.788912581764,20279.609935240005,28104.374285792208,4.872222755104303,3.9949144274462016,7.327878663805313,6.288309133378789,6.236976138083264,5.235713458212558,5.906918254098855,7.48350057983771,7.197175042005256,4.047634616610594,4.684754922706634,1.6222060044528916,3.438262327259872,3.3270411633420736,2.5757714075502007
812199,Other Personal Care Services,16191.108443774945,18623.533675156836,18483.46814870442,17510.6458919028,17037.370294843462,13254.044914372145,21349.13100454691,16496.18678712627,24168.63683165302,26023.590192180833,19105.20034352733,28016.47550428345,29049.798177157136,127.13049454668406,146.23607753050322,187.4521790238603,170.32713813678177,187.71838050824758,216.99314660647585,263.90342954533384,246.22918932500147,221.14477672939768,160.1789907940476,180.39031851679587,164.60103226493885,166.17338232286187,190.69235291619026,201.84891650275117,158.76528131538765,240.19892123459707,207.98626506852028,47268.73503614182,44198.251317378286,54779.27521055798,76922.43741700255,56914.25071652743,66344.2842178288,89976.5091701957,70287.57652972464,105159.34757113685,68780.43419505251,102488.66054527019,107306.70315022938,90739.50700156325,101416.21950287111,117854.92689951019,101052.82201892692,139161.21315577216,129514.44611611098,42.17620696219383,42.30688377511687,49.4112305909628,43.58933492519427,50.32416392834857,53.577632149984126,40.74063548615668,39.207554704276845,41.363736205198805,34.23200377374887,35.18325241220882,46.888311695028094,53.466894387244245,60.8612412342336,51.92829151643673
812210,Funeral Homes and Funeral Services,22257.773376868667,17844.003000848552,24250.17974097895,22271.66820787965,19198.297284356664,19527.95469313994,18622.670255926918,22626.96559412079,21668.226843729302,30076.971569818044,21486.22597951732,24371.82428677479,28221.477752065206,118.33265731038145,99.63248297581131,115.4311994853424,93.57505971337851,122.63764845362107,116.42537798136016,78.7560353104073,105.5146830059481,95.92741577137906,123.62275770636897,123.99862181101038,122.32569937435997,119.10568359566403,101.64555779225549,139.3228619800072,126.2567891934435,169.99111580721106,178.22211937544395,99458.68847994911,87544.22172505868,85124.88060851311,117700.78056564521,127544.28053134533,128251.77481713016,96861.10890454095,122525.14819968709,107822.33334010043,102134.35585217383,123403.35043887685,127353.15999201217,124697.93578954303,115352.73075941476,107080.57810107242,118220.03127026133,116336.66018246699,130508.50899185002,14.905741273937746,12.615179311623796,11.404797874519137,11.995517684950027,15.945943734562025,15.720357693370897,12.22526534567587,15.325501425063702,16.806862136756536,13.369602770439815,13.680578936683014,14.318104755086825,17.427118721604348,18.69233383628307,12.879245119343977
812220,Cemeteries and Crematories,23469.977594136948,19989.67762432509,28532.59847206228,24118.602011324063,25896.21566979534,39824.32105774377,25140.244317174634,33726.7293480857,32391.09153983644,30820.401592464194,28012.656721132666,28943.363382372194,36994.08835570435,38.239962014124515,32.07565051157881,31.703657217121492,22.560788910688967,30.334237141896228,24.03268376785565,25.7996932451453,25.326615888995654,20.363166117345678,23.02589335328458,15.708465231530312,22.907051971222945,30.06430421102221,22.098429282098223,24.548490880721545,25.270409813036927,26.25664448780054,22.43770801131643,44412.0342946382,39995.01230271832,43590.33392237769,29225.155914659626,29680.506979622205,37608.31332026514,35549.68135079187,27354.543931200147,24537.84232389308,28159.126239206133,30480.980482113126,28331.151966183523,31686.887939548127,31249.083354446477,28628.292356134698,25578.073193372074,32867.56023778991,36950.76551889908,3.886506184656173,3.9488020786549898,3.644127486087382,5.714199584966991,4.217490578023717,4.189597916323692,6.106551397184376,5.735720505355857,4.968631448340602,5.0463813477545045,4.468143354344647,4.353050560224801,3.925943795964122,4.0170768994372335,3.512826147628948
