clusterNAICS,lat,lon,employment,biz_id,tract
447110,40.4273433,-104.7416681,20,4747,8123001413
333249,40.40791085,-104.7148873,10,4748,8123000401
624410,40.41753772,-104.7198459,10,4749,8123001201
541213,40.12677612,-104.8003769,10,4750,8123001906
812990,40.03384993,-105.0028384,10,4751,8123002009
562111,40.474356,-104.7959689,10,4753,8123001500
531210,40.08773486,-105.0180621,50,4754,8123002010
112000,40.45141096,-104.9689824,10,4755,8069001709
237110,40.36079403,-104.7708274,10,4756,8123001404
444110,40.19717361,-104.9821219,10,4757,8123002103
447110,40.61093986,-104.3898885,10,4758,8123002501
611513,40.41660502,-104.7432416,10,4759,8123001410
623990,40.44801863,-104.858751,10,4760,8123002203
541940,40.42998934,-104.7209497,20,4761,8123001300
484121,40.32617934,-104.9404103,10,4762,8123002102
444190,40.40744918,-104.7184399,10,4763,8123001202
523120,40.40818221,-104.8355418,20,4764,8123002101
541940,40.06503562,-104.9113352,10,4765,8123002006
515112,40.54444272,-104.773064,10,4766,8123002300
541870,40.33540487,-104.7483445,10,4767,8123001700
722513,40.04609671,-104.8176811,10,4768,8123001907
238220,40.38093785,-104.6140593,10,4769,8123000705
541611,40.33865028,-104.7657778,10,4770,8123001700
423830,40.1508913,-104.9612223,20,4771,8123002019
484220,40.17066757,-105.01236,10,4772,8123002103
448210,40.46424079,-104.7651984,20,4773,8123001500
236115,40.37683765,-104.8757627,20,4774,8123002101
423820,40.48218891,-104.9082996,10,4775,8123002207
238210,40.33511038,-104.963076,30,4776,8123002102
424910,40.3788737,-104.7625193,10,4777,8123001405
621111,40.43861163,-104.7471731,210,4778,8123001415
531311,40.46504573,-104.7445181,10,4779,8123001500
441120,40.47604005,-104.8812351,10,4780,8123002203
561730,40.39300598,-104.6246432,10,4781,8123000705
561730,40.06940303,-104.9243533,10,4782,8123002006
561720,40.37837235,-104.7412704,10,4783,8123001405
445310,40.45277339,-104.7033578,90,4784,8123001500
541511,40.46320346,-104.7770064,60,4785,8123001500
423840,40.38498215,-104.6541725,10,4786,8123000705
236117,40.47040173,-104.654877,10,4787,8123001500
337110,40.45140822,-104.7030459,10,4788,8123000600
722511,40.07299821,-104.7942217,10,4789,8123001905
524210,40.12718826,-104.9264659,50,4790,8123002016
524210,40.08392284,-104.5113145,10,4791,8123002502
624221,40.36413692,-104.6869383,10,4792,8123001700
624120,40.43088974,-104.7042457,10,4793,8123000501
621310,40.48464698,-104.6688157,10,4794,8123001500
621340,40.42032689,-104.734529,10,4795,8123001201
238990,40.09843619,-105.011316,20,4796,8123002010
238990,40.4253399,-104.727546,10,4797,8123001300
447110,40.36850031,-104.5380961,30,4798,8123001600
811111,40.40761139,-104.7531996,10,4799,8123001410
213112,40.2590029,-104.8229499,10,4800,8123001800
722511,40.4173066,-104.7401431,20,4801,8123001410
484121,40.4539305,-104.887864,10,4802,8123002203
722513,40.15853008,-105.0209127,10,4803,8123002103
811420,39.98688483,-105.0359502,10,4804,8014031400
531311,40.48358768,-104.71731,10,4805,8123001500
531120,39.97242658,-104.7859418,20,4806,8001008543
722320,40.03521652,-104.8550102,10,4807,8123001908
722511,40.11072637,-104.9466059,10,4808,8123002013
523930,40.38418558,-104.7156227,10,4809,8123001006
238220,40.44265078,-104.6760638,10,4810,8123000705
488210,40.33521067,-104.6826806,50,4811,8123001700
522110,40.36662789,-104.8159486,10,4812,8123002101
624410,40.12440404,-104.5192524,10,4813,8123002502
621310,40.39214412,-104.6800036,10,4814,8123001004
236118,40.42613564,-104.8272096,20,4815,8123002209
213112,40.37666165,-104.7957992,10,4816,8123001404
238150,40.42735909,-104.7886033,10,4817,8123001416
722515,40.59881848,-104.7139967,20,4818,8123002300
611110,40.41046923,-104.6596153,40,4820,8123000705
331420,40.29062508,-104.8471822,10,4821,8123002101
112000,40.44758849,-104.7512026,10,4822,8123001416
238220,40.13083847,-104.8414701,10,4823,8123001906
332710,40.3871652,-104.7531523,20,4824,8123001406
112000,40.29522926,-105.0370075,10,4825,8123002103
541519,40.43974143,-104.7082128,20,4826,8123000600
621111,40.39949851,-104.7131263,10,4827,8123000900
531130,40.37348312,-104.7332507,190,4828,8123001005
531110,40.41302824,-104.8100414,10,4829,8123001412
453998,40.45999262,-104.8143969,10,4830,8123001500
523120,40.03271964,-104.8235854,10,4831,8123001908
446199,40.11482555,-105.0355645,10,4832,8123002010
484220,40.36064049,-104.7356198,10,4833,8123001005
621420,40.43661222,-104.7025822,10,4834,8123000600
621111,40.36679635,-104.5959229,10,4836,8123000705
624410,40.42907833,-104.8919158,10,4837,8123002209
491110,40.43136146,-104.6531384,10,4838,8123000705
811111,40.47437935,-104.6533672,30,4839,8123001500
213112,40.18170318,-104.9978344,20,4840,8123002103
452319,40.44768139,-104.6896647,10,4841,8123000701
484110,40.11805747,-105.0332443,10,4842,8123002010
484220,40.04148025,-104.9567852,50,4843,8123002005
517311,40.40234352,-104.6748436,10,4844,8123000703
541910,40.02928185,-104.9974028,10,4845,8123002009
811192,40.16466332,-104.8071281,10,4846,8123001800
211120,40.58441545,-104.8271454,20,4847,8123002300
237310,40.38440174,-104.7209116,70,4848,8123001005
624120,40.50902556,-104.891124,10,4850,8123002208
621399,40.08450421,-104.9317185,10,4851,8123002004
624410,40.01182435,-105.0312918,10,4852,8123002008
484121,40.47829268,-104.9215809,10,4853,8123002206
424490,40.44917953,-104.8316722,10,4854,8123002209
237120,40.06411742,-105.0885258,10,4855,8013012800
447110,40.41394798,-104.7762659,10,4856,8123001412
541211,40.51724944,-104.9515667,20,4857,8069002501
624120,40.28549004,-104.8525001,10,4858,8123002101
722511,40.2840298,-104.9603079,10,4859,8123002103
621511,40.17654452,-104.8644382,10,4860,8123001800
238910,40.20002578,-105.0249377,10,4861,8123002103
522110,40.36153527,-104.9795161,10,4862,8069001709
621310,40.11962857,-104.8866759,10,4863,8123002016
448310,40.35468147,-104.6811428,10,4864,8123001700
447110,40.18362983,-104.7889514,10,4865,8123001800
541511,40.13808288,-104.8328045,10,4866,8123001906
531210,40.01654142,-105.0984767,10,4867,8013012800
812310,40.1023858,-104.8077856,10,4868,8123001906
213112,39.98626355,-104.6472079,70,4869,8001008523
511210,40.39073569,-104.6984098,610,4870,8123001003
541512,40.06514001,-104.645491,60,4871,8123002502
561422,40.06323695,-105.0228681,20,4873,8123002009
811490,40.24346406,-104.8287443,10,4874,8123001800
423710,40.20236011,-104.9161709,10,4875,8123002103
453910,40.4291462,-104.8814261,20,4876,8123002209
238290,40.46314397,-104.9483529,110,4877,8069001709
541715,40.41365704,-104.5990573,10,4878,8123000705
238210,40.40929783,-104.7691703,10,4879,8123001411
561790,40.50597945,-104.9136489,10,4880,8123002207
112000,40.41357348,-104.8045243,10,4881,8123001412
332710,40.42466124,-104.6856812,10,4882,8123000701
541613,40.03175413,-104.8244639,40,4883,8123001908
531210,40.4637703,-104.6814515,10,4884,8123001500
444120,40.03136499,-104.8025494,10,4885,8123001907
424910,40.44003417,-104.8442005,10,4886,8123002209
519120,40.39690988,-104.6514718,10,4887,8123000703
237110,40.42497154,-104.6932186,10,4888,8123000100
447110,40.40123617,-104.6773553,10,4889,8123000703
112000,40.12813231,-104.9239342,10,4890,8123002016
623220,40.518437,-104.9531423,20,4891,8069002501
423720,40.4192177,-104.7973019,10,4892,8123001412
238210,40.39646188,-104.7296061,10,4893,8123001100
484110,40.04443165,-104.8367272,10,4894,8123001908
522110,40.42233973,-104.7080649,10,4895,8123000402
813311,40.38742573,-104.7682489,10,4897,8123001406
213111,40.42824511,-104.8479172,10,4898,8123002209
238290,40.01953937,-104.7875351,10,4899,8123001907
532490,40.31696682,-104.6589216,10,4900,8123001700
531110,40.44045806,-104.8040061,50,4901,8123001416
531210,40.35093255,-104.7363918,10,4902,8123001700
722511,40.51647897,-104.9102862,60,4903,8123002207
624120,40.44994487,-104.7000281,10,4904,8123000600
531190,40.38579954,-104.6866801,310,4906,8123001004
722511,40.42120023,-104.6890721,10,4907,8123000100
484110,40.43367476,-104.6537449,10,4908,8123000705
423830,40.41372765,-104.6325718,70,4909,8123000705
236210,40.4322108,-104.696818,10,4910,8123000502
531110,40.10453004,-104.900487,10,4911,8123002016
812320,40.53102906,-104.8425496,10,4912,8123002208
493190,40.12150725,-104.9705865,10,4913,8123002012
722410,40.06070054,-104.9837046,10,4914,8123002009
522110,40.37903517,-104.6553495,10,4915,8123000705
213112,40.36804978,-104.7347133,10,4917,8123001005
517311,40.09293665,-104.9296873,10,4919,8123002014
221310,40.35346472,-104.7241076,10,4921,8123001700
238990,40.45877011,-104.9219349,10,4922,8123002210
452319,40.48741818,-104.6788936,10,4923,8123001500
722513,40.1461595,-104.9174505,10,4924,8123002021
484110,40.40770938,-104.866316,10,4925,8123002101
812111,40.39080261,-104.6808947,50,4926,8123001004
551114,40.32298691,-104.7995729,10,4927,8123001700
623210,40.40161553,-104.7745532,30,4928,8123001408
711510,40.32359311,-104.867865,10,4929,8123002101
111000,40.0903258,-104.7988539,240,4930,8123001905
561730,40.08913837,-104.9890515,10,4931,8123002011
541110,40.11152201,-104.9693261,10,4932,8123002012
541511,40.30813848,-104.9871759,10,4933,8123002103
522110,40.62215225,-104.3364072,10,4934,8123002501
523120,40.35639376,-104.6613441,60,4935,8123001700
811192,40.16007781,-104.9321685,10,4936,8123002020
423430,40.49619666,-104.7127183,10,4938,8123001500
454110,40.11105473,-104.9762454,90,4939,8123002012
441110,40.42077506,-104.7368066,10,4940,8123001410
561621,40.41806299,-104.8232482,20,4942,8123002101
621399,40.22315098,-104.9373558,10,4943,8123002103
624120,40.06946721,-105.0786915,10,4945,8013012800
454110,40.39526381,-104.7584157,20,4946,8123001408
321214,39.97897895,-105.0531232,10,4947,8013060800
531390,40.4375288,-104.6276556,30,4948,8123000705
236118,40.48821581,-104.9442488,10,4949,8069002501
236115,40.39400773,-104.7523826,10,4950,8123001409
722513,40.4416166,-104.6839332,10,4951,8123000701
238340,40.42388841,-104.7537483,10,4952,8123001413
112000,40.48236132,-104.7726648,10,4953,8123001500
721211,39.99345707,-104.8394776,10,4955,8001008541
238210,40.43793563,-104.64455,10,4956,8123000705
423910,40.32369537,-104.9797994,10,4957,8123002102
541511,40.13578559,-104.6951953,10,4958,8123001902
621210,40.36657253,-104.7115761,20,4959,8123001005
522110,40.39629617,-104.7666968,10,4960,8123001408
722513,40.38815325,-104.6975483,10,4961,8123001003
236210,40.05193241,-104.9987023,10,4962,8123002009
523930,40.52975037,-104.847054,10,4963,8123002208
541512,40.12900999,-104.7912525,10,4964,8123001906
624410,40.39885303,-104.6559058,10,4965,8123000703
238310,40.36128713,-104.680566,10,4966,8123001700
621498,40.42284741,-104.6629455,10,4967,8123000705
621210,40.06680469,-104.9422516,10,4968,8123002006
491110,40.46288981,-104.8203299,10,4969,8123002209
453998,40.57558417,-104.7530303,10,4970,8123002300
337122,40.12888184,-104.9261766,10,4971,8123002016
561720,40.26327075,-104.9988421,10,4972,8123002103
238130,40.43454561,-104.9573685,30,4973,8069001709
711510,40.10616641,-104.7492162,10,4974,8123001902
624120,40.38078666,-104.6981148,10,4975,8123001006
541990,40.04841234,-104.9629088,10,4977,8123002005
811111,40.43352494,-104.6666459,10,4978,8123000705
484110,40.35812277,-104.7685578,10,4979,8123001404
424510,40.48917796,-104.8837599,10,4980,8123002203
484220,40.42469002,-104.6864072,10,4981,8123000701
112000,40.06657872,-104.9415812,20,4982,8123002006
624120,40.4551054,-104.9713988,20,4983,8069001709
541370,40.40342819,-104.6437874,10,4984,8123000705
238220,40.43327831,-104.9000464,10,4985,8123002209
441110,40.3135157,-104.9792544,10,4986,8123002103
332710,40.12772651,-104.9482606,10,4987,8123002013
621340,40.41213996,-104.6910557,20,4988,8123000200
622110,40.41988689,-104.753324,10,4989,8123001410
238220,40.36861075,-104.7794813,20,4990,8123001404
561422,40.14280796,-105.0390606,10,4991,8123002010
445310,40.39488094,-104.8522038,10,4992,8123002101
447110,40.14931763,-104.9129628,10,4993,8123002021
523999,40.15919392,-104.973177,10,4994,8123002019
238320,40.39933254,-104.7698348,10,4995,8123001408
621320,40.14077212,-104.7085221,10,4996,8123001902
541990,40.05329378,-104.7983099,10,4997,8123001907
424910,40.42659849,-104.8025824,10,4998,8123001416
621320,40.13320003,-104.8892726,10,4999,8123002021
624410,40.45301048,-104.8587974,40,5000,8123002203
624120,40.22368319,-105.0354644,10,5001,8123002103
518210,40.5034715,-104.7403193,10,5002,8123001500
531320,40.38687463,-104.7319126,10,5003,8123001005
541990,40.43238965,-104.96811,20,5004,8069001709
624120,40.44704526,-104.9298302,10,5005,8123002210
541340,40.12174731,-104.5683387,10,5006,8123002502
484110,40.50526387,-104.8900281,20,5007,8123002203
424340,40.43479504,-104.7398246,30,5008,8123001417
423310,40.36707353,-104.7671703,20,5009,8123001404
561730,40.33286325,-104.7904703,20,5010,8123002101
424710,40.50284718,-104.9425768,40,5011,8123002207
522110,40.38846113,-104.7419217,10,5013,8123001406
561320,40.4948377,-104.9051784,10,5014,8123002203
423430,40.1920334,-104.9652862,10,5015,8123002103
445310,40.44664289,-104.679464,20,5016,8123000705
238130,40.34255639,-104.7246565,20,5017,8123001700
112000,40.46429689,-104.8440607,10,5018,8123002209
561510,40.09180547,-104.883806,10,5020,8123001908
484220,40.3888874,-104.8008085,10,5021,8123001406
424990,40.4176464,-104.6320688,10,5022,8123000705
334418,40.47450054,-104.8658272,10,5023,8123002203
423810,40.04131214,-105.0620611,10,5024,8013012800
624410,40.36911553,-104.771214,10,5025,8123001404
621399,40.41410848,-104.624538,30,5026,8123000705
213112,40.58408405,-104.9713733,40,5027,8069002501
524210,40.33173115,-104.8099545,10,5028,8123002101
236118,40.52048608,-104.8216649,10,5030,8123002208
221210,40.45951888,-104.7665203,10,5031,8123001500
532412,40.37700235,-104.6993271,10,5032,8123001006
423830,40.36876046,-104.7063196,10,5035,8123001005
484210,40.44374,-104.86438,10,5036,8123002209
624410,40.3704037,-104.8567084,10,5037,8123002101
533110,40.11299538,-104.9050838,10,5038,8123002016
236220,40.41633396,-104.7571429,10,5039,8123001411
493110,40.4382142,-104.7452906,10,5040,8123001415
423820,40.06729244,-104.3841431,10,5041,8123002502
454310,40.39086179,-104.7421722,10,5042,8123001406
454110,40.06711391,-104.7855964,10,5043,8123001907
518210,40.4070483,-104.6674577,10,5044,8123000703
621610,40.53610647,-104.7580313,10,5045,8123001500
441310,40.45129738,-104.7434709,10,5046,8123001416
524210,39.96574273,-105.0476599,10,5047,8014031300
484220,40.40323019,-104.6774598,10,5048,8123000703
423510,40.30590308,-105.002894,40,5049,8123002103
423710,40.45528243,-104.6684634,10,5051,8123001500
624410,40.3757647,-104.7661974,10,5052,8123001404
722513,40.44337415,-104.9335717,50,5053,8123002210
903999,40.24565669,-105.0189695,20,5054,8123002103
531210,40.51859172,-104.689246,10,5055,8123001500
531210,40.0999386,-104.9332957,10,5056,8123002014
444190,40.43637723,-104.6881134,10,5057,8123000701
561612,40.38452386,-104.6794682,20,5058,8123001004
238110,40.19231387,-104.9103104,10,5059,8123001800
623312,40.07629474,-105.0419399,10,5060,8123002009
621210,40.42350709,-104.7441046,10,5062,8123001413
238310,40.41864281,-104.7183738,10,5063,8123001201
238130,40.50492238,-104.6922956,10,5064,8123001500
238220,39.96847365,-104.9790259,10,5065,8001060000
541420,40.44097394,-104.6651583,10,5066,8123000705
624120,40.38608278,-104.6332163,110,5067,8123000705
621310,40.372982,-104.7427143,10,5068,8123001404
332710,40.4463113,-104.843701,10,5069,8123002209
624190,40.47567022,-104.6044444,30,5070,8123001500
561730,40.4302344,-104.8524931,50,5071,8123002209
423620,40.39043543,-104.8278248,30,5072,8123002101
112000,40.38402161,-104.5964585,10,5073,8123000705
448140,40.38294017,-104.7228531,20,5074,8123001005
561730,40.34885419,-104.7554016,10,5075,8123001700
813910,39.97793286,-104.984212,10,5076,8001060000
541910,40.38905956,-104.8252299,10,5077,8123002101
454110,40.4218182,-104.7088049,10,5078,8123000402
722511,40.42122414,-104.8027381,40,5079,8123001412
454110,40.51245386,-104.7008028,10,5080,8123001500
484220,40.38099585,-104.8012413,10,5081,8123001406
722513,40.39295225,-104.7404533,10,5082,8123001409
238310,40.64234194,-104.7033593,10,5083,8123002501
531311,40.04805628,-104.9455744,30,5084,8123002005
811111,40.42202253,-104.7080835,40,5085,8123000402
561720,40.3690194,-104.7379899,10,5086,8123001404
524210,40.26587175,-104.818884,10,5088,8123001700
561730,40.33044844,-104.957855,10,5089,8123002102
112000,40.52160902,-104.7210184,10,5090,8123001500
551114,40.41648523,-104.7437033,40,5091,8123001410
624110,40.38327507,-104.7641566,20,5092,8123001405
238210,39.98679456,-104.9807025,10,5093,8001061200
722511,40.42166546,-104.6467413,10,5094,8123000705
238910,40.20337404,-104.9825046,10,5095,8123002103
112000,40.42641824,-104.7657932,10,5096,8123001414
238110,40.45302266,-104.6702866,10,5098,8123001500
531110,40.3710342,-104.7287017,30,5099,8123001005
903999,40.17383844,-104.9235228,10,5100,8123002020
238210,40.51656718,-104.9299768,60,5101,8123002207
424510,40.43709788,-104.7573871,10,5102,8123001415
524210,40.32102643,-104.8974477,210,5103,8123002102
812199,39.97840951,-104.8146084,10,5105,8001008606
621210,40.38646653,-104.6671466,10,5106,8123000704
211120,40.485367,-104.8764088,30,5107,8123002203
238220,40.45610686,-104.8751828,10,5108,8123002203
484110,40.3780652,-104.6857381,10,5109,8123001004
335932,40.35939179,-104.8034441,10,5110,8123001404
442210,40.3874001,-104.6207434,10,5111,8123000705
491110,39.97561875,-105.0005276,10,5112,8001060000
315990,40.42528928,-104.7129557,10,5113,8123000502
518210,40.17915267,-104.8451052,10,5115,8123001800
448190,40.38519805,-104.7053608,10,5116,8123001003
238210,40.38669726,-104.9529183,10,5117,8069001709
531110,40.42345507,-104.7048097,10,5118,8123000502
541330,40.42140191,-104.6700964,10,5119,8123000705
721110,40.03391277,-104.9467104,10,5120,8123002005
238350,40.40107548,-104.7944959,10,5121,8123001407
561730,40.40393726,-104.738287,10,5122,8123001409
711130,40.54707198,-104.7071462,10,5123,8123001500
531110,40.41664672,-104.6551539,30,5124,8123000705
722511,40.40159177,-104.7010275,30,5125,8123000300
621210,40.41610596,-104.7183139,10,5126,8123001201
484121,40.42630561,-104.7929234,10,5127,8123001416
541219,40.36207447,-104.7399322,10,5128,8123001404
621310,40.37313078,-104.766976,10,5129,8123001404
541511,40.42660121,-104.6747271,10,5130,8123000705
238110,40.4385887,-104.7940747,10,5131,8123001416
445110,39.98515011,-105.0720909,10,5132,8013060800
722511,40.47450945,-104.7248997,30,5133,8123001500
551114,40.40338113,-104.6690908,10,5134,8123000703
423820,40.05798561,-105.0353428,10,5135,8123002009
621310,40.36029723,-104.751527,10,5136,8123001404
523120,40.34611446,-104.8668878,10,5137,8123002101
722511,40.42414869,-104.676561,10,5138,8123000705
238210,40.49924007,-104.8116394,30,5139,8123002208
561422,40.39744401,-104.718158,10,5140,8123001100
541430,40.41647896,-104.8804386,10,5141,8123002209
441310,40.45470897,-104.9021061,20,5142,8123002209
448310,40.11408769,-104.9433769,10,5143,8123002013
624120,40.40056532,-104.654161,30,5144,8123000703
561740,40.49090647,-104.9573148,10,5145,8069002501
238220,40.0414807,-104.8771816,10,5146,8123001908
339116,40.40342508,-104.6755674,10,5147,8123000703
722513,40.04886752,-105.0528592,10,5148,8123002007
336214,40.32505127,-104.8379832,10,5149,8123002101
522110,40.07758061,-105.0140573,10,5150,8123002009
624120,40.08124493,-105.0173692,20,5151,8123002009
722513,40.10032064,-105.0006543,10,5152,8123002011
624120,40.39364192,-104.692806,160,5154,8123000800
446110,39.98951035,-104.5651626,10,5155,8001008401
454110,40.37369543,-104.6875491,10,5157,8123001004
447110,40.41775198,-104.7295803,10,5158,8123001201
424130,40.19782572,-104.958877,10,5159,8123002103
624120,40.39903359,-104.6914927,10,5160,8123000800
624120,40.60534051,-104.6819681,10,5161,8123002300
561730,40.48013737,-104.8698875,10,5162,8123002208
541330,40.26783678,-105.0187384,10,5163,8123002103
238220,39.9718645,-105.0021733,10,5164,8001060000
524210,40.48168018,-104.7649721,10,5165,8123001500
541940,40.09413713,-104.9641081,20,5166,8123002012
541219,40.42250301,-104.7313474,10,5167,8123001201
238130,40.48443169,-104.8745056,10,5168,8123002203
721110,40.43433257,-104.9059595,10,5169,8123002210
621340,40.5096196,-104.8921768,10,5170,8123002208
213112,40.36585698,-104.6722589,10,5172,8123001700
722511,40.15492479,-104.969984,10,5173,8123002019
562111,40.41817279,-104.7265127,60,5174,8123001201
112000,40.45758795,-104.6906046,10,5175,8123001500
453998,40.36899449,-104.6567779,10,5176,8123000705
424490,40.38750638,-104.7337544,10,5177,8123001005
453110,40.39988764,-104.6915597,10,5178,8123000800
441310,40.41934087,-104.7782269,10,5179,8123001412
453310,40.45206232,-104.73559,10,5180,8123001416
111000,40.37373706,-104.79937,50,5181,8123001404
541511,40.43265519,-104.7982468,10,5182,8123001416
811121,40.44812528,-104.9385033,10,5183,8123002210
447110,39.97776642,-104.9988812,10,5184,8014031300
621320,40.03664037,-105.0276199,50,5185,8123002009
624120,40.40182239,-104.7311304,10,5186,8123001100
541211,40.47667946,-104.6032467,10,5187,8123001500
327320,40.33569421,-104.8216793,10,5188,8123002101
611710,40.42169668,-104.747285,10,5189,8123001410
424510,40.07604259,-104.7599677,20,5190,8123001907
561720,40.11477252,-104.7983719,30,5191,8123001906
611430,40.02814134,-105.0713162,10,5192,8013012800
722511,40.18416029,-104.9813496,20,5193,8123002103
531210,40.05026539,-105.0035986,10,5194,8123002009
425120,40.12469046,-104.9576526,30,5195,8123002013
339920,40.11957555,-104.9391667,10,5196,8123002016
524210,40.44072655,-104.7399981,10,5197,8123001417
423990,40.35120178,-104.7133005,10,5198,8123001700
484110,40.57288403,-104.696306,10,5199,8123002300
812210,40.45997625,-104.9441727,10,5200,8069001709
624120,40.11140305,-105.0286119,10,5201,8123002010
811310,40.40809242,-104.7449228,10,5202,8123001410
621111,40.15422304,-105.0340629,10,5203,8123002103
484121,40.4444758,-104.8766328,10,5204,8123002203
623311,40.37742494,-104.6404016,10,5205,8123000705
624120,40.48589298,-104.8711967,20,5206,8123002203
813410,40.0235404,-104.6579056,3220,5207,8123002502
213112,40.49641692,-104.9297208,10,5209,8123002207
523120,40.41711141,-104.6454691,10,5210,8123000705
541620,40.47602533,-104.9279016,10,5211,8123002206
522110,40.44862477,-104.8261555,10,5212,8123002209
541512,40.04053417,-104.594216,10,5213,8123002502
484220,40.39871366,-104.6897527,10,5214,8123000800
541512,40.38532953,-104.7753973,60,5215,8123001406
624120,40.12509928,-104.8267759,10,5216,8123001906
722511,40.38623397,-104.7080017,10,5217,8123001003
541512,39.98004987,-104.9688464,10,5218,8001060000
238220,40.55883596,-104.7216462,10,5219,8123002300
722511,40.19546005,-105.0142218,10,5220,8123002103
621340,40.45138285,-104.4975691,20,5221,8123002501
423110,40.50286577,-103.8927032,10,5222,8087000100
903999,40.46676372,-104.7289686,10,5223,8123001500
623110,40.42038745,-104.711682,470,5224,8123000402
561990,39.9795208,-105.0536764,10,5225,8013060800
213112,40.48879029,-104.9182875,10,5226,8123002207
238350,40.51418086,-104.9718437,30,5227,8069002501
524210,40.07068513,-104.8937429,20,5228,8123002006
238910,40.08152618,-104.9426272,10,5229,8123002004
531210,40.41176635,-104.7331196,10,5230,8123001202
236220,40.04230345,-104.8569362,10,5231,8123001908
721110,40.06950964,-105.0074129,10,5232,8123002009
423310,40.39051845,-104.7209014,10,5233,8123001005
722513,40.0726135,-104.8981874,10,5234,8123002006
624120,40.36326456,-104.9569325,10,5235,8069001709
811121,40.4399388,-104.6445808,20,5236,8123000705
624120,40.24655592,-104.8347221,20,5237,8123001800
213112,40.49436199,-104.9167413,10,5238,8123002207
334418,40.4416095,-104.8758325,30,5239,8123002203
236115,40.3725805,-104.8348953,10,5240,8123002101
541611,40.34625466,-104.8020104,10,5241,8123001404
531311,40.05627181,-104.7760614,10,5242,8123001907
238220,40.09455062,-105.0881719,10,5243,8013013211
541690,40.0607604,-104.9426022,10,5244,8123002005
812199,40.46358299,-104.6357202,10,5245,8123001500
541110,40.40757325,-104.6596372,30,5246,8123000703
812320,40.45699694,-104.8453762,10,5247,8123002209
562119,40.16642805,-104.972415,10,5248,8123002019
624120,40.43525165,-104.720248,10,5249,8123001300
236115,40.60076864,-104.7137126,10,5250,8123002300
561730,39.98772106,-105.056526,40,5251,8013060800
541511,40.0408645,-104.8589745,10,5252,8123001908
236115,40.15991823,-104.9437393,10,5253,8123002019
621320,40.49421163,-104.7819742,10,5254,8123002208
238220,40.13509742,-105.0221963,10,5255,8123002010
484220,40.42487976,-104.7240029,10,5256,8123001300
454390,40.41440458,-104.710295,10,5257,8123000402
722513,40.42494879,-104.7062152,10,5258,8123000502
561990,40.4284769,-104.8857164,10,5259,8123002209
562211,40.40360294,-104.7871337,30,5260,8123001407
722320,40.0883256,-104.8623578,10,5261,8123001908
523991,40.1705786,-104.9430021,10,5262,8123002019
903999,40.00661172,-105.015768,10,5263,8123002008
112000,40.36918158,-104.7457669,10,5264,8123001404
621340,40.11436718,-104.8164996,20,5265,8123001908
238220,40.36774453,-104.7069246,10,5266,8123001005
541990,40.09038763,-104.9498167,10,5267,8123002013
541921,40.11867701,-104.9257666,10,5268,8123002016
541512,40.45220368,-104.699948,10,5269,8123001500
522110,40.34044633,-105.0276048,10,5270,8123002103
238210,40.22210363,-104.958142,20,5271,8123002103
621310,40.36539343,-104.7590555,10,5272,8123001404
213112,40.03603322,-104.7733108,10,5273,8123001907
624120,40.1177411,-104.9265677,10,5274,8123002016
811111,40.43951728,-104.6844912,10,5275,8123000701
624310,40.30679834,-104.8803406,10,5276,8123002101
541940,40.37958159,-104.6694442,10,5277,8123000705
561730,40.54550747,-104.7622458,10,5278,8123002300
811121,40.21994135,-105.0787954,10,5279,8013013201
541211,40.47926613,-104.8862214,10,5280,8123002203
424690,40.35099379,-104.7665428,310,5281,8123002101
541612,40.0819165,-104.4493164,10,5282,8123002502
811213,40.43689776,-104.776056,10,5284,8123001416
237110,40.09081984,-104.926972,10,5285,8123002014
611691,40.23892808,-104.6463864,10,5286,8123001800
115113,39.99299777,-105.0288957,10,5287,8014031400
621210,40.4318296,-104.6833778,10,5288,8123000701
524210,40.43834626,-104.7477273,10,5289,8123001415
561730,40.40665148,-104.7389018,10,5290,8123001410
524210,40.38881504,-104.7716059,10,5291,8123001406
621210,40.40364312,-104.780722,10,5292,8123001407
213112,40.50714099,-104.8955448,10,5293,8123002203
561730,40.45825974,-104.9342377,10,5294,8123002210
238110,40.40586921,-104.7377108,10,5295,8123001409
621210,40.13366273,-105.0052844,10,5296,8123002010
722513,40.47827097,-104.900183,20,5297,8123002205
722511,40.43239073,-104.6692686,10,5298,8123000705
531210,40.05648116,-104.6128184,10,5299,8123002502
451120,40.31297106,-104.8772383,10,5300,8123002101
561730,40.47943055,-104.8612181,10,5301,8123002203
524210,40.44169274,-104.6268134,10,5302,8123000705
111000,40.45410483,-104.7411091,10,5303,8123001416
524210,39.97772637,-104.9730631,10,5304,8001060000
531210,40.28281367,-104.8895654,30,5305,8123002102
484121,40.49880719,-104.947807,10,5306,8069002501
811118,40.24451223,-104.9260635,10,5307,8123002103
488190,40.4424136,-104.7202856,10,5309,8123000600
522110,40.05197808,-105.0542036,10,5310,8123002007
524210,40.49683628,-104.683119,10,5311,8123001500
541219,40.3860961,-104.7199815,10,5312,8123001005
713910,40.42107012,-104.7044333,10,5313,8123000402
213112,40.05675226,-104.9867756,20,5314,8123002009
523920,40.06684748,-105.0347341,10,5315,8123002009
531190,40.37098354,-104.8241736,20,5316,8123002101
812310,39.95743235,-104.8276985,30,5317,8001008523
811310,40.39612486,-104.7049255,10,5318,8123000900
